category,datetime,headline,id,image,related,source,summary,url
company,1680231240,Are Big Tech Stocks the Next Safe Haven Investment?,119539641,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1244961294b8cd555ddf090d93ef83b90b9c884955213eaddbbdc612579b028c
company,1680229260,"Noteworthy Friday Option Activity: AAPL, LILAK, TH",119541522,,AAPL,Stock Options Channel,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=38787ada787d63fdbefb8ae6860cbfe503a32c7a039bec52648d303e8b6e015f
company,1680227640,ChatGPT gets temporarily banned in Italy for privacy issues,119539426,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1f57e0b9748fd79084d6a435078aa0c922970833e16c202edecf494610ffaa48
company,1680211325,Streaming platforms vie for MLB broadcast deals this season as opening day takes the plate,119524470,https://s.yimg.com/ny/api/res/1.2/el8AWlnf3kDH76xrVDHSYA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2023-03/d4bc24f0-cf40-11ed-8fef-218c67a5e1de,AAPL,Yahoo,The Yahoo Finance Live team discusses the competition for Major League Baseball games by the streaming platforms as the 2023 season gets underway.,https://finnhub.io/api/news?id=4967e171c85564c79938f6c58f0425b0e8728dde8998388990832e0e9dff7521
company,1680209791,'The odds are definitely growing' for a possible TikTok ban in the U.S.: Analyst,119524472,https://s.yimg.com/ny/api/res/1.2/GfG6ND8b9SR6djK3pDfgoA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2023-03/57d11bb0-cf3d-11ed-bcb5-b8ca40187c97,AAPL,Yahoo,"CFRA Research Senior Equity Analyst Angelo Zino discusses the impact of AI on the tech space, the latest news surrounding Apple and Disney, and the potential for a TikTok ban.",https://finnhub.io/api/news?id=f2cdc9f6064c2b835ee14796b8a4e42504e1efacbaf2b57b62d7ba81864e3c9f
company,1680208680,An Analyst Offers a New Reason Why Apple Should Buy Disney: It’s Too Big to Fail,119524475,https://s.yimg.com/ny/api/res/1.2/QegV5WiIRVXmi3hhmO3nfg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/50d67747934d1dfb22a9c978aebc0b1c,AAPL,Yahoo,"There is no indication that the two companies are engaged in talks, but Wall Street can keeping wishing.",https://finnhub.io/api/news?id=549efb91dd2fafc4e8e9b15e058197ec5b3d95aaec68fcfc8a0d223fb467246f
company,1680208585,"Unusual Put Option Trade in Apple (AAPL)  Worth $1,579.50K",119520433,,AAPL,Fintel,,https://finnhub.io/api/news?id=4e15b25d8fe75afac33bd336e83a50d7589b572dd875e11897abd7d6638d545a
company,1680208414,Unusual Call Option Trade in Apple (AAPL)  Worth $968.97K,119520447,,AAPL,Fintel,,https://finnhub.io/api/news?id=326c1967841cba14d85476a1733d6c3a41bd8f27efc856bab0273463f538ef6e
company,1680205686,Investors giving ‘an eye toward big tech’ in search for quality in S&P stocks: Analyst,119524364,https://s.yimg.com/ny/api/res/1.2/YJ_p8FOIdEiWJO118yXjjg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzQ-/https://s.yimg.com/os/creatr-uploaded-images/2023-03/c624b6d0-cf33-11ed-bf9f-1d684648e4f0,AAPL,Yahoo,"Callie Cox, eToro USA Investment Analyst, joins Yahoo Finance Live to discuss the tech market and the job security of retail investors despite inflation, workforce woes, and Fed rate hikes.",https://finnhub.io/api/news?id=d321ebaf75ef5f1a88e6cbe45b31727990e08fd56312d6cc3f0a16192bd0d2f4
company,1680202800,Taylor Swift’s Net Worth: How the ‘Anti-Hero’ Star Made Her Fortune,119523308,https://media.zenfs.com/en/wall_street_journal_733/f35b797959e0f409a9dd56c553ca84a3,AAPL,Yahoo,"Taylor Swift’s “Eras” is forecast to become the highest grossing tour of all time. This could considerably add to her already sizable wealth made from music sales, strategic business moves and past tours. Photo: Getty Images",https://finnhub.io/api/news?id=66ddc4935b4f9805949405d1a73df2662432cc1bfddfce65c5cd50d164154991
company,1680197580,The Nasdaq-100 Just Entered a Bull Market. Why It’s Time to Sell Apple and Microsoft.,119524484,https://s.yimg.com/ny/api/res/1.2/Cu5rcuHvniMs7a7KR4L6uA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/07a5fea024b5f2523e994f6fc4f1d570,AAPL,Yahoo,Tech has outperformed by a large margin during the first three months of the year and there may be better opportunities elsewhere.,https://finnhub.io/api/news?id=812b0fc7ae1c183f60ad4edea225218305c5b32698f62187ca4da301ffe39fe6
company,1680194189,Apple wins U.S. appeal over patents in $502 million VirnetX verdict,119518214,https://static.reuters.com/resources/r/?m=02&d=20230330&t=2&i=1628567175&r=LYNXMPEJ2T0UB,AAPL,Reuters,Apple Inc convinced a U.S. appeals court on Thursday to uphold a patent tribunal's ruling that could imperil a $502 million verdict for patent licensing company VirnetX Inc in the companies' long-running fight over privacy-software technology.,https://finnhub.io/api/news?id=97f571342ba5f95bc523efa614f7b5328289ac393e538c2b6445fd32db0aa578
company,1680193920,"Apple Inc. stock rises Thursday, outperforms market",119556779,https://images.mktw.net/im-213861/social,AAPL,MarketWatch,"Shares of Apple Inc. inched 0.99% higher to $162.36 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=f97f3f22c2dbdb28f7b5f65c61fb33b8c4d4d38c53ecfb2f08ef6005915c68d4
company,1680193806,Apple wins U.S. appeal over patents in $502 mln VirnetX verdict ,119525093,,AAPL,Reuters,Apple Inc convinced a U.S. appeals court on Thursday to uphold a patent tribunal's ruling that could imperil a $502 million verdict for patent licensing company VirnetX Inc in the companies' long-running fight over privacy-software technology.,https://finnhub.io/api/news?id=942de954c81b3c31137b43f192beb3cec40fe63027031d26792892495ae4ab10
company,1680193806,Apple wins U.S. appeal over patents in $502 mln VirnetX verdict,119524489,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AAPL,Yahoo,Apple Inc convinced a U.S. appeals court on Thursday to uphold a patent tribunal's ruling that could imperil a $502 million verdict for patent licensing company VirnetX Inc in the companies' long-running fight over privacy-software technology.  The U.S. Court of Appeals for the Federal Circuit affirmed a decision from the U.S. Patent and Trademark Office that invalidated the two patents VirnetX had accused Apple of infringing.  An East Texas jury awarded VirnetX $502 million in 2020 after deciding that Apple infringed the virtual private network (VPN) patents at issue in Thursday's decision.,https://finnhub.io/api/news?id=2f962f9eefd96ba7d572331a0c3ba8d44aba526d84e3ef0a85415bef8e8b4f80
company,1680193759,"Apple may delay headset launch as it fears it won’t have an ‘iPhone moment’, rumour claims",119524492,https://static.independent.co.uk/2023/03/27/18/GettyImages-1153474643.jpg?quality=75&width=1200&auto=webp,AAPL,Yahoo,"Report comes just a day after Apple set date for its WWDC event,",https://finnhub.io/api/news?id=d652834cb5843f2e8d496793f7aee62162f466331609621d947963a0eebf7756
company,1680192529,Stock market today: Dow ends higher as tech continues to shine; Inflation eyed,119524494,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AAPL,Yahoo,By Yasin Ebrahim,https://finnhub.io/api/news?id=729803ad043635c37838b8505f4d6823d66f938e93e5809b2488c99504d0bb7d
company,1680191461,Why C3.ai Stock Popped Today,119524497,https://s.yimg.com/ny/api/res/1.2/5agIh5.3Ef0u198uOPEyNQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03NTA-/https://media.zenfs.com/en/motleyfool.com/e4dc76eeeb8b0289a7eb2f7fb3ba69f8,AAPL,Yahoo,"Shares of C3.ai (NYSE: AI), a ​​provider of enterprise artificial intelligence (AI) software, jumped this morning and were up by 4.4% as of 11:38 a.m. ET.  It appears that investors may have taken a liking to the stock today after some technology experts urged a temporary slowdown in AI development.  Oddly enough, investors may have taken the suggestion as further proof of the long-term viability of AI tools, pushing C3.ai's stock higher.",https://finnhub.io/api/news?id=65df5c93f6f60314b05e35cdbb0bca6c6a71117fb31305782691564f5034cb35
company,1680191040,"VirnetX stock takes sharp U-turn into the red after appeals court said two patents were ‘unpatenable,’ but special dividend remains intact",119555202,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,AAPL,MarketWatch,"Shares of VirnetX Holding Corp. have pulled a sharp about face Thursday, to tumble 14.0% in afternoon trading after rocketing as much as 57.6% at at its...",https://finnhub.io/api/news?id=631f87d6bf772d908ae6697e910c06c0dcdcbefd72d6665f5c9dfc9fcd70192e
company,1680190200,"Over 150,000 people have been let go so far this year. Are layoffs a confession of bad management?",119524368,https://s.yimg.com/ny/api/res/1.2/qh1BnyoRVs_UH1fZk5RLEQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/fortune_175/b05a8ac9d75c825ffb3474558ebba206,AAPL,Yahoo,"If 2023 is “the year of efficiency,” what were the CEOs of Meta, Amazon, and others doing in all those previous years?",https://finnhub.io/api/news?id=2713311c3aa3b9278c75092c88b008c08c908c6252c2da1139f7bfff8d14aa52
company,1680189686,"Apple: The Higher It Goes, The Higher The Risks",119519512,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1445281649/image_1445281649.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Apple is currently trading above its fair value estimates and faces significant growth challenges. Click here to see our take on AAPL stock.,https://finnhub.io/api/news?id=d78af5b9c4c2717919eb40982511dc8dd7e5c165378fe7ecb51ca9deae5485e7
company,1680189175,S&P 500 drifts higher as tech continues advance ahead of inflation data,119524502,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AAPL,Yahoo,By Yasin Ebrahim,https://finnhub.io/api/news?id=2132d859215d5c2a49f24a3965ca0693cd985d5332c13678a237504e4224e79b
company,1680181500,TikTok Won’t Be the Last Chinese Firm Targeted. Where the Next Fronts Might Be.,119524504,https://s.yimg.com/ny/api/res/1.2/A9gpSS6.xz8WeRugQfqapw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/ddfb58e4a1f11a966730033a0a8808a7,AAPL,Yahoo,"While most companies on U.S. blacklists aren't publicly owned, a handful of big Chinese technology and internet companies, including Alibaba and Baidu, have cloud businesses that could put them in the crossfire.",https://finnhub.io/api/news?id=8074bbb9edb862a80017d473a02874fdab4c631dea7d5eb7066896b483a61cad
company,1680180780,Apple buying Disney? Analyst explains why they're 'worth more together',119556782,https://images.mktw.net/im-754331/social,AAPL,MarketWatch,Needham analyst Laura Martin believes Apple would be worth 15% to 25% more if combined with Disney.,https://finnhub.io/api/news?id=5a6827aed556d617ed3ff9c88afa781adb7ac6c40ba578ca6f425a6eaebe6930
company,1680179040,VirnetX lower after denied appeal in patent fight with Apple,119521823,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c7b19a53ec882132a240d07fb1253274834851fa2cdef7648c5352fd0d895b76
company,1680178860,Apple’s WWDC Will Happen in Early June. Some Hope for a VR Headset Launch.,119524506,https://s.yimg.com/ny/api/res/1.2/3sSvf7nP1g.M5e5JC9uGMA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/863edb5c791cdef89788b03d6ec8b9cb,AAPL,Yahoo,"The iPhone maker said it's a chance to learn the latest about its platforms and technologies, as some look ahead to the reveal of a VR headset.",https://finnhub.io/api/news?id=82f65b4989aeda1270416a17775e5687e6fed03d1b2d7a4a974ab4eb9d35904b
company,1680178140,VirnetX tumbles after patent loss in dispute with Apple,119521824,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5031acb1008113fcfea339de86db18a70981f5209bd34665b0a2bed4225a8442
company,1680177720,Why Are Stocks Up Today?,119517801,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e5fc631c37dd132e9f229f3bad22df543970fe0923eb8db7bbbac4ec4385aeaa
company,1680177240,Apple buying Disney? Analyst explains why they`re ���worth more together`,119521826,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=024c8cdac1704442da8ca4a0725b667e6df8c8539f81653a91e9928318459bcd
company,1680176847,"Apple's streaming service is starting to get serious, says Needham's Laura Martin",119526318,https://image.cnbcfm.com/api/v1/image/107217841-16801907661680190763-28803099083-1080pnbcnews.jpg?v=1680191247&w=1920&h=1080,AAPL,CNBC,"Laura Martin, senior media analyst at Needham joins 'Squawk on the Street' to discuss her thoughts on why the firm says there would be upside for Apple if it buys Disney using shares.",https://finnhub.io/api/news?id=529f273c6557b405f020eaa144c9a4178c9224f7c515196797f6ce9c6e00712d
company,1680174000,"1 Red Flag for Apple In 2023, and 1 Green Flag",119524508,https://s.yimg.com/ny/api/res/1.2/GEpGer13NIi8l8rTu5jt0w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/d4dcd9b135bebfc0cecde4fa483675bb,AAPL,Yahoo,Apple's soon-to-be-launched mixed reality headset is reportedly causing internal friction at the company.,https://finnhub.io/api/news?id=e9ccb64a38083121a3d2024be8ae3b9dfbec8270e123798cbdc0f7a30b16dd97
company,1680173280,Needham thinks these two entertainment titans should tie-up,119520648,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c4baa55c8271a480868bed63a3b9892b30e4498a4ee074873e3a4b3d5ba11994
company,1680172738,"Apple just launched its own buy now, pay later service—here’s how it compares with Affirm, Afterpay, Klarna and PayPal",119523092,https://image.cnbcfm.com/api/v1/image/102912680-GettyImages-480659950.jpg?v=1680187138&w=1920&h=1080,AAPL,CNBC,"Apple is entering the buy now, pay later industry with its Apple Pay Later installment payment option. Here's how it compares with four popular BNPL services.",https://finnhub.io/api/news?id=6e972bea314cef5fca12585a2cd08a41e4e810fa6c7b60bfff21e5896fd20f7d
company,1680172440,"3 Reasons AI Thinks TSLA Stock Could Hit $2,000",119517805,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4a6c67c738c6f9b0298d1c61625afb912faa6611895796f3a1b8519b2dc27c32
company,1680172020,A SWOT Analysis of Roku Stock: What Investors Need to Know,119524510,https://s.yimg.com/ny/api/res/1.2/dLHYFuThEYgnYDE6yISCNA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/a437560ea3308b4260bcee607291d6e9,AAPL,Yahoo,Is Roku stock a must-watch for investors? Find out in this SWOT analysis of the streaming technology veteran.,https://finnhub.io/api/news?id=32b540db7c422b240a295c70ae576c5e6a1a3054c686f2ab928b4c4d284dc2c7
company,1680171880,Trending tickers: Apple | Microsoft | Ocado | Aviva | Next,119515794,https://s.yimg.com/ny/api/res/1.2/0WHNoDtwDbjtY1StNum.bg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2022-06/bc66d950-e6ec-11ec-9e72-2bc844bda6b5,AAPL,Yahoo,"Apple Pay Later allows consumers to apply for Apple Pay Later loans of $50 to $1,000.",https://finnhub.io/api/news?id=da8a15ebd592645af38a156fd34efbc98b6733c0e313991a71487dc25871b43c
company,1680171300,Apple Might Unveil VR Headset at Worldwide Developers Conference in June,119521829,,AAPL,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bb1c5ce3bc5fa118b16365957c2e7b401789d01e64c0b005c19dcc817dee269c
company,1680171120,The First Quarter Was a Roller Coaster. What to Expect the Rest of 2023.,119514997,https://s.yimg.com/ny/api/res/1.2/C2W1Q3YgCBrcy.Voh49gcQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/d17bcd7f8fc823a3c3f35723834cfa96,AAPL,Yahoo,"Stocks took a beating as the Federal Reserve raced to raise interest rates, making for the worst year since 2008.  Layoffs became the name of the game and continue to be popular—Disney and video games maker EA announced fresh cuts this week.  Stocks had a fantastic January, even though the Fed continued to hike, in part because of expectations that rate increases would pause or even be reversed in the near future.",https://finnhub.io/api/news?id=fe2ea1dd5faf93a32bc94d159a4ca6ba10aa79b16c74a7726f2a7e3fd0d300ff
company,1680169920,"Why Warren Buffett Owns More of Apple, Bank of America, and Chevron Stocks Than You Might Think",119514976,https://s.yimg.com/ny/api/res/1.2/E9Y8.oVfz_v1qHC0dDtcJw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/3d97b5a3ee5217ba992a9c9e14a43aff,AAPL,Yahoo,"Which stocks does Warren Buffett like the most?  Obviously, Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) deserves to be at the top of the list.  Most of Buffett's personal net worth is invested in the company.",https://finnhub.io/api/news?id=e46c4a1510b3f8dc459e3e56420d36c68fc6200bf59e4bb0c14fc91af7b93491
company,1680169380,Apple buying Disney? Needham says they are `worth more together`,119518958,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=80c87c6d304e17067f4f2354ddb869640b22f8f188200a7dd622d5e6efc524ef
company,1680168060,"Warren Buffett's 4 Foundational Criteria for Major Investments, Revealed",119514064,https://s.yimg.com/ny/api/res/1.2/8n3tgm1aikWPtLftgMXU0Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/4ea9a341e30c2244e9f674b76c1ae381,AAPL,Yahoo,The Oracle of Omaha's formula for seeking out major equity holdings was revealed nearly a half-century ago.,https://finnhub.io/api/news?id=399ee2a71bc56eb98dec244769d15afad044e84a7ff474b5242270842515c4c2
company,1680167700,This Dividend-Focused ETF Is Not a Good Dividend Investment,119514066,https://s.yimg.com/ny/api/res/1.2/gaqgbi9F8VeHkg8Jp9oGyQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/5a6e54f0ffab5e805f1fc9f0a8e8cc63,AAPL,Yahoo,"Invesco Dividend Achievers ETF buys companies that reliably increase their dividends, which is also why it's not a great dividend investment.",https://finnhub.io/api/news?id=2337b62be8fb6b29b1702720af7abbb3430f4c6ba6a32c3ed20e1f399b3c5d0d
company,1680166800,"VirnetX stock rockets after declaring large special dividend, as positive outcome from Apple litigation nears",119555204,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,AAPL,MarketWatch,"Shares of VirnetX Holding Corp. rocketed 22.9% toward an eight-month high, after the internet security software company declared a special cash dividend of...",https://finnhub.io/api/news?id=0292a8d88ec8ca9c46cda2b9f9f0367bdaa61b8f7f00c9173e663d538ae4ff9e
company,1680166560,"Disney and Apple worth more together than separately, says Needham",119521832,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5b7464321faf03483de0aa2ec34a47bdf0a3e5706acb94d14ff50f1e9a6dd1d0
company,1680166140,The ‘explosive’ AI trend is here to stay. These stocks are poised to benefit.,119554129,https://images.mktw.net/im-753735/social,AAPL,MarketWatch,"The rise to prominence of ChatGPT has made AI one of the key themes in 2023, and numerous players are set to reap its benefits in the coming months.",https://finnhub.io/api/news?id=b1c454a480b6a5da0b2cb13f21372f4e4bf39bae1ffb97e0c845f01e63d2e0fb
company,1680165420,3 Payment Tech Stocks Wall Street is Bullish On,119525124,,AAPL,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=496dbf74cef8a7e4c02e11151fd868bb78704c441598d8c24b6827ff132267a6
company,1680165052,Apple Vs. Microsoft Vs. Treasury Bonds: The Flight To Safety - Trade Or Fade?,119516000,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/913589114/image_913589114.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"With tech stocks in rally mode, the battle of safe havens is heating up. See why I rate AAPL stock ",https://finnhub.io/api/news?id=c9bf439d5bafa060f679d55eb958f3e3e864b6380fae5631f6095559bfc12e10
company,1680164280,U.S. Stocks Report,119537276,,AAPL,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=486c744fdd6f705ba5a5c2033c23b87dc044785037f8f8c291915d2b8fc36516
company,1680162900,Notable open interest changes for March 30th,119517817,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4d532f0dbac43a032c6c86b2ec1d146f0300e3ed000dea0afcd990e6365ba931
company,1680162600,The ���explosive` AI trend is here to stay. These stocks are poised to benefit.,119517818,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7ee0663ab153fbe2e456187eb5c44b4f579ddb81f88cd21e258086969625f14c
company,1680161760,"What's worth streaming in April 2023? There's almost too much to watch, but here's where to start.",119554970,https://images.mktw.net/im-753929/social,AAPL,MarketWatch,"Emmy season is in full swing, with HBO's 'Barry,' Netflix's 'Beef,' Amazon's 'Citadel,' Apple's 'Schmigadoon' and much, much more",https://finnhub.io/api/news?id=6105512b2a46ca4dc682ad39043af847caeb1163073ebdfd87f5c505562c9acd
company,1680161640,VirnetX enters cooperation agreement with Bradley Radoff and Michael Torok,119517168,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a53990cc5ef3e942ceb69433d00d0cb58ef61547b3ac3ad99ac3b252c40d7505
company,1680161400,"Analysts Offer Insights on Technology Companies: Apple (AAPL), Extreme Networks (EXTR) and Par Technology (PAR)",119517569,,AAPL,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e7a9e7a52846e590e2e7ff0fd39d28be4dcf07439cf87b9df2520d8fd797faef
company,1680160478,Wall Street Breakfast Podcast: National CineMedia In Talks With Lenders,119515190,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1394715293/image_1394715293.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,National CineMedia jumps 19% as it notes talks with lenders. LendingTree announces 13% workforce reduction plan to reduce operating costs. Coinbase said to be in talks with regulators.,https://finnhub.io/api/news?id=2ed1bc00919f0d3cd1bf6471a7f3a82f7d3581c8b809f5515fb7b69d87e55001
company,1680158460,"What`s worth streaming in April 2023? There`s almost too much to watch, but here`s where to start.",119518423,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=18a008ace9833cf304d98064e096569d0dee1467550a778488e5df8b08b7399e
company,1680150540,"The 2023 Hyundai Ioniq 6: What`s it like to drive, and when can you get one?",119517821,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2cb7d5a9fdc7cae49838b610e0d5ed3584c0619ce08974019a3c64227955a0fe
company,1680149640,Friday Predictions: 3 Hot Stocks for Tomorrow,119521842,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7493e9fdf0ba2273834f13d5d9f577407b1645daa69648fa10fbaaadd0d526dd
company,1680144360,"VirnetX stock takes sharp U-turn into the red after appeals court said two patents were ���unpatenable,` but special dividend remains intact",119521844,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b07146f76ce6d28e009a9573a69a155120839ae4f5539d284a3121572c9f4c44
company,1680142440,"VirnetX disagrees with Federal Circuit`s decision, evaluating options",119521846,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9966f5830be44d9683c0f3ef16173b3dbfd8752d9ee64775ed2fed92c2b87653
company,1680140640,China e-commerce giant Alibaba outlines future strategy,119517590,,AAPL,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f4c5b190c12ba28f221d6d9ab4d9d1f3ce7cd8f8792263ab63db60ca7392a57e
company,1680139440,VirnetX tumbles after patent loss in dispute with Apple (update),119521848,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5b4b223a6b1eecc37589ac41d30b4c096ba7eba9c34f39161c1ae88d7d2d8fe8
company,1680134490,Netflix Tests Idea of Expanding Gaming Service to Televisions,119514067,https://s.yimg.com/ny/api/res/1.2/nSHseq5hTL10YbUZY2PGbQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/1f27d62606c3c8493f7640e6d3ac0104,AAPL,Yahoo,"(Bloomberg) -- Netflix Inc. is working to bring its nascent video-game service to television sets for the first time, moving beyond smartphones and tablets in a sign of its growing ambitions.Most Read from Bloomberg$52 Billion Chipmaking Plan Is Racing Toward FailureNew Yorkers Are Moving to These Three Florida Cities$335,000 Pay for ‘AI Whisperer’ Jobs Appears in Red-Hot MarketFBI Releases Files on Ivana TrumpScotiabank Economist Excoriates Trudeau, Freeland Over $32 Billion Spending BoostCode",https://finnhub.io/api/news?id=1d05a4548c4d30c87703bfe782917874ac3b5697020a1d127d3a92ac73101603
company,1680131415,China's Premier Li Qiang seeks to rally Asia behind Beijing,119509394,https://image.cnbcfm.com/api/v1/image/107217470-1680142862364-gettyimages-1473139999-4c9bea3b-fab4-457b-b887-6b58b249b373.jpeg?v=1680145815&w=1920&h=1080,AAPL,CNBC,Chinese Premier Li Qiang's speech of about 25 minutes at the Boao Forum for Asia did not delve into China's heightened tensions with the U.S.,https://finnhub.io/api/news?id=b0d943015a2c091344425739a9710d9651da50195fbd195a753f85eb4e891390
company,1680130820,Is AppleCare Plus Worth It?,119514068,https://media.zenfs.com/en/motleyfool.com/af165bbd7f34eee0ee9fc7d3ceccb586,AAPL,Yahoo,"If you've ever purchased an Apple device, you may know that the company offers a paid service called AppleCare+.  Apple products come with a limited warranty that covers defects and technical issues for up to one year, so the AppleCare+ program offers an extra layer of protection available.  AppleCare+ is an extended warranty program offered by Apple.",https://finnhub.io/api/news?id=0c6f0a9b2871ab9ec34cf1856f398074cbb88b95d8b34424ce9811d6f0fab14a
